# http://localhost:2811 --workers 10 --output-dir shinylogs/run1
# {"appUrl":"http://localhost:2811","debugLog":false,"loadedDurationMinutes":5.0,"logLevel":"WARN","outputDir":"shinylogs/run1","overwriteOutput":false,"recordingPath":"shinylogs/recording.log","workers":10}
session_id,worker_id,iteration,event,timestamp,input_line_number,comment
35,5,3,PLAYER_SESSION_CREATE,1648205158424,0,
35,5,3,REQ_HOME_START,1648205158424,4,
35,5,3,REQ_HOME_END,1648205159018,4,
35,5,3,REQ_GET_START,1648205159018,5,
35,5,3,REQ_GET_END,1648205159024,5,
35,5,3,REQ_GET_START,1648205159024,6,
35,5,3,REQ_GET_END,1648205159025,6,
35,5,3,REQ_GET_START,1648205159025,7,
35,5,3,REQ_GET_END,1648205159031,7,
35,5,3,REQ_GET_START,1648205159032,8,
35,5,3,REQ_GET_END,1648205159042,8,
35,5,3,REQ_GET_START,1648205159042,9,
35,5,3,REQ_GET_END,1648205159043,9,
35,5,3,REQ_GET_START,1648205159043,10,
35,5,3,REQ_GET_END,1648205159044,10,
35,5,3,REQ_GET_START,1648205159044,11,
35,5,3,REQ_GET_END,1648205159044,11,
35,5,3,REQ_GET_START,1648205159044,12,
35,5,3,REQ_GET_END,1648205159046,12,
35,5,3,REQ_GET_START,1648205159046,13,
35,5,3,REQ_GET_END,1648205159047,13,
35,5,3,REQ_GET_START,1648205159047,14,
35,5,3,REQ_GET_END,1648205159048,14,
35,5,3,REQ_GET_START,1648205159048,15,
35,5,3,REQ_GET_END,1648205159049,15,
35,5,3,REQ_GET_START,1648205159049,16,
35,5,3,REQ_GET_END,1648205159050,16,
35,5,3,REQ_GET_START,1648205159050,17,
35,5,3,REQ_GET_END,1648205159054,17,
35,5,3,REQ_GET_START,1648205159054,18,
35,5,3,REQ_GET_END,1648205159055,18,
35,5,3,REQ_GET_START,1648205159055,19,
35,5,3,REQ_GET_END,1648205159056,19,
35,5,3,REQ_GET_START,1648205159056,20,
35,5,3,REQ_GET_END,1648205159057,20,
35,5,3,REQ_GET_START,1648205159057,21,
35,5,3,REQ_GET_END,1648205159059,21,
35,5,3,REQ_GET_START,1648205159059,22,
35,5,3,REQ_GET_END,1648205159062,22,
35,5,3,REQ_GET_START,1648205159062,23,
35,5,3,REQ_GET_END,1648205159063,23,
35,5,3,REQ_GET_START,1648205159063,24,
35,5,3,REQ_GET_END,1648205159065,24,
35,5,3,REQ_GET_START,1648205159065,25,
35,5,3,REQ_GET_END,1648205159069,25,
35,5,3,REQ_GET_START,1648205159069,26,
35,5,3,REQ_GET_END,1648205159083,26,
35,5,3,REQ_GET_START,1648205159083,27,
35,5,3,REQ_GET_END,1648205159086,27,
35,5,3,REQ_GET_START,1648205159086,28,
35,5,3,REQ_GET_END,1648205159091,28,
35,5,3,REQ_GET_START,1648205159091,29,
35,5,3,REQ_GET_END,1648205159098,29,
35,5,3,REQ_GET_START,1648205159098,30,
35,5,3,REQ_GET_END,1648205159102,30,
35,5,3,REQ_GET_START,1648205159102,31,
35,5,3,REQ_GET_END,1648205159104,31,
35,5,3,REQ_GET_START,1648205159104,32,
35,5,3,REQ_GET_END,1648205159106,32,
35,5,3,REQ_GET_START,1648205159106,33,
35,5,3,REQ_GET_END,1648205159107,33,
35,5,3,REQ_GET_START,1648205159107,34,
35,5,3,REQ_GET_END,1648205159109,34,
35,5,3,REQ_GET_START,1648205159109,35,
35,5,3,REQ_GET_END,1648205159110,35,
35,5,3,REQ_GET_START,1648205159110,36,
35,5,3,REQ_GET_END,1648205159111,36,
35,5,3,REQ_GET_START,1648205159111,37,
35,5,3,REQ_GET_END,1648205159115,37,
35,5,3,REQ_GET_START,1648205159115,38,
35,5,3,REQ_GET_END,1648205159116,38,
35,5,3,REQ_GET_START,1648205159116,39,
35,5,3,REQ_GET_END,1648205159117,39,
35,5,3,REQ_GET_START,1648205159117,40,
35,5,3,REQ_GET_END,1648205159119,40,
35,5,3,REQ_GET_START,1648205159119,41,
35,5,3,REQ_GET_END,1648205159120,41,
35,5,3,REQ_GET_START,1648205159121,42,
35,5,3,REQ_GET_END,1648205159122,42,
35,5,3,REQ_GET_START,1648205159122,43,
35,5,3,REQ_GET_END,1648205159124,43,
35,5,3,REQ_GET_START,1648205159124,44,
35,5,3,REQ_GET_END,1648205159125,44,
35,5,3,REQ_GET_START,1648205159125,45,
35,5,3,REQ_GET_END,1648205159126,45,
35,5,3,REQ_GET_START,1648205159126,46,
35,5,3,REQ_GET_END,1648205159127,46,
35,5,3,REQ_GET_START,1648205159127,47,
35,5,3,REQ_GET_END,1648205159129,47,
35,5,3,REQ_GET_START,1648205159129,48,
35,5,3,REQ_GET_END,1648205159130,48,
35,5,3,REQ_GET_START,1648205159130,49,
35,5,3,REQ_GET_END,1648205159132,49,
35,5,3,REQ_GET_START,1648205159132,50,
35,5,3,REQ_GET_END,1648205159133,50,
35,5,3,REQ_GET_START,1648205159133,51,
35,5,3,REQ_GET_END,1648205159134,51,
35,5,3,REQ_GET_START,1648205159134,52,
35,5,3,REQ_GET_END,1648205159135,52,
35,5,3,REQ_GET_START,1648205159135,53,
35,5,3,REQ_GET_END,1648205159142,53,
35,5,3,REQ_GET_START,1648205159142,54,
