# http://localhost:2811 --workers 10 --output-dir shinylogs/run1
# {"appUrl":"http://localhost:2811","debugLog":false,"loadedDurationMinutes":5.0,"logLevel":"WARN","outputDir":"shinylogs/run1","overwriteOutput":false,"recordingPath":"shinylogs/recording.log","workers":10}
session_id,worker_id,iteration,event,timestamp,input_line_number,comment
36,6,3,PLAYER_SESSION_CREATE,1648205165113,0,
36,6,3,REQ_HOME_START,1648205165113,4,
36,6,3,REQ_HOME_END,1648205166056,4,
36,6,3,REQ_GET_START,1648205166056,5,
36,6,3,REQ_GET_END,1648205166062,5,
36,6,3,REQ_GET_START,1648205166062,6,
36,6,3,REQ_GET_END,1648205166063,6,
36,6,3,REQ_GET_START,1648205166063,7,
36,6,3,REQ_GET_END,1648205166069,7,
36,6,3,REQ_GET_START,1648205166069,8,
36,6,3,REQ_GET_END,1648205166078,8,
36,6,3,REQ_GET_START,1648205166078,9,
36,6,3,REQ_GET_END,1648205166079,9,
36,6,3,REQ_GET_START,1648205166079,10,
36,6,3,REQ_GET_END,1648205166080,10,
36,6,3,REQ_GET_START,1648205166080,11,
36,6,3,REQ_GET_END,1648205166081,11,
36,6,3,REQ_GET_START,1648205166081,12,
36,6,3,REQ_GET_END,1648205166082,12,
36,6,3,REQ_GET_START,1648205166082,13,
36,6,3,REQ_GET_END,1648205166083,13,
36,6,3,REQ_GET_START,1648205166083,14,
36,6,3,REQ_GET_END,1648205166084,14,
36,6,3,REQ_GET_START,1648205166084,15,
36,6,3,REQ_GET_END,1648205166085,15,
36,6,3,REQ_GET_START,1648205166085,16,
36,6,3,REQ_GET_END,1648205166086,16,
36,6,3,REQ_GET_START,1648205166086,17,
36,6,3,REQ_GET_END,1648205166090,17,
36,6,3,REQ_GET_START,1648205166090,18,
36,6,3,REQ_GET_END,1648205166091,18,
36,6,3,REQ_GET_START,1648205166091,19,
36,6,3,REQ_GET_END,1648205166092,19,
36,6,3,REQ_GET_START,1648205166092,20,
36,6,3,REQ_GET_END,1648205166093,20,
