# http://localhost:2811 --workers 10 --output-dir shinylogs/run1
# {"appUrl":"http://localhost:2811","debugLog":false,"loadedDurationMinutes":5.0,"logLevel":"WARN","outputDir":"shinylogs/run1","overwriteOutput":false,"recordingPath":"shinylogs/recording.log","workers":10}
session_id,worker_id,iteration,event,timestamp,input_line_number,comment
23,3,2,PLAYER_SESSION_CREATE,1648205060349,0,
23,3,2,REQ_HOME_START,1648205060349,4,
23,3,2,REQ_HOME_END,1648205061765,4,
23,3,2,REQ_GET_START,1648205061765,5,
23,3,2,REQ_GET_END,1648205061770,5,
23,3,2,REQ_GET_START,1648205061770,6,
23,3,2,REQ_GET_END,1648205061772,6,
23,3,2,REQ_GET_START,1648205061772,7,
23,3,2,REQ_GET_END,1648205061778,7,
23,3,2,REQ_GET_START,1648205061778,8,
23,3,2,REQ_GET_END,1648205061789,8,
23,3,2,REQ_GET_START,1648205061789,9,
23,3,2,REQ_GET_END,1648205061790,9,
23,3,2,REQ_GET_START,1648205061790,10,
23,3,2,REQ_GET_END,1648205061791,10,
23,3,2,REQ_GET_START,1648205061791,11,
23,3,2,REQ_GET_END,1648205061792,11,
23,3,2,REQ_GET_START,1648205061792,12,
23,3,2,REQ_GET_END,1648205061793,12,
23,3,2,REQ_GET_START,1648205061793,13,
23,3,2,REQ_GET_END,1648205061794,13,
23,3,2,REQ_GET_START,1648205061794,14,
23,3,2,REQ_GET_END,1648205061795,14,
23,3,2,REQ_GET_START,1648205061795,15,
23,3,2,REQ_GET_END,1648205061796,15,
23,3,2,REQ_GET_START,1648205061796,16,
23,3,2,REQ_GET_END,1648205061797,16,
23,3,2,REQ_GET_START,1648205061797,17,
23,3,2,REQ_GET_END,1648205061801,17,
23,3,2,REQ_GET_START,1648205061801,18,
23,3,2,REQ_GET_END,1648205061802,18,
23,3,2,REQ_GET_START,1648205061802,19,
23,3,2,REQ_GET_END,1648205061804,19,
23,3,2,REQ_GET_START,1648205061804,20,
23,3,2,REQ_GET_END,1648205061805,20,
23,3,2,REQ_GET_START,1648205061805,21,
23,3,2,REQ_GET_END,1648205061806,21,
23,3,2,REQ_GET_START,1648205061806,22,
23,3,2,REQ_GET_END,1648205061810,22,
23,3,2,REQ_GET_START,1648205061810,23,
23,3,2,REQ_GET_END,1648205061811,23,
23,3,2,REQ_GET_START,1648205061811,24,
23,3,2,REQ_GET_END,1648205061813,24,
23,3,2,REQ_GET_START,1648205061814,25,
23,3,2,REQ_GET_END,1648205061818,25,
23,3,2,REQ_GET_START,1648205061818,26,
23,3,2,REQ_GET_END,1648205061832,26,
23,3,2,REQ_GET_START,1648205061832,27,
23,3,2,REQ_GET_END,1648205061835,27,
23,3,2,REQ_GET_START,1648205061835,28,
23,3,2,REQ_GET_END,1648205061840,28,
23,3,2,REQ_GET_START,1648205061840,29,
23,3,2,REQ_GET_END,1648205061846,29,
23,3,2,REQ_GET_START,1648205061846,30,
23,3,2,REQ_GET_END,1648205061851,30,
23,3,2,REQ_GET_START,1648205061851,31,
23,3,2,REQ_GET_END,1648205061852,31,
23,3,2,REQ_GET_START,1648205061852,32,
23,3,2,REQ_GET_END,1648205061854,32,
23,3,2,REQ_GET_START,1648205061854,33,
23,3,2,REQ_GET_END,1648205061856,33,
23,3,2,REQ_GET_START,1648205061856,34,
23,3,2,REQ_GET_END,1648205061857,34,
23,3,2,REQ_GET_START,1648205061857,35,
23,3,2,REQ_GET_END,1648205061859,35,
23,3,2,REQ_GET_START,1648205061859,36,
23,3,2,REQ_GET_END,1648205061860,36,
23,3,2,REQ_GET_START,1648205061860,37,
23,3,2,REQ_GET_END,1648205061864,37,
23,3,2,REQ_GET_START,1648205061864,38,
23,3,2,REQ_GET_END,1648205061866,38,
23,3,2,REQ_GET_START,1648205061866,39,
23,3,2,REQ_GET_END,1648205061867,39,
23,3,2,REQ_GET_START,1648205061867,40,
23,3,2,REQ_GET_END,1648205061869,40,
23,3,2,REQ_GET_START,1648205061869,41,
23,3,2,REQ_GET_END,1648205061871,41,
23,3,2,REQ_GET_START,1648205061871,42,
23,3,2,REQ_GET_END,1648205061873,42,
23,3,2,REQ_GET_START,1648205061873,43,
23,3,2,REQ_GET_END,1648205061874,43,
23,3,2,REQ_GET_START,1648205061874,44,
23,3,2,REQ_GET_END,1648205061876,44,
23,3,2,REQ_GET_START,1648205061876,45,
23,3,2,REQ_GET_END,1648205061878,45,
23,3,2,REQ_GET_START,1648205061878,46,
23,3,2,REQ_GET_END,1648205061879,46,
23,3,2,REQ_GET_START,1648205061879,47,
23,3,2,REQ_GET_END,1648205061882,47,
23,3,2,REQ_GET_START,1648205061882,48,
23,3,2,REQ_GET_END,1648205061883,48,
23,3,2,REQ_GET_START,1648205061883,49,
23,3,2,REQ_GET_END,1648205061885,49,
23,3,2,REQ_GET_START,1648205061885,50,
23,3,2,REQ_GET_END,1648205061886,50,
23,3,2,REQ_GET_START,1648205061886,51,
23,3,2,REQ_GET_END,1648205061888,51,
23,3,2,REQ_GET_START,1648205061888,52,
23,3,2,REQ_GET_END,1648205061890,52,
23,3,2,REQ_GET_START,1648205061890,53,
23,3,2,REQ_GET_END,1648205061897,53,
23,3,2,REQ_GET_START,1648205061897,54,
23,3,2,REQ_GET_END,1648205061899,54,
23,3,2,REQ_GET_START,1648205061899,55,
23,3,2,REQ_GET_END,1648205061900,55,
23,3,2,REQ_GET_START,1648205061900,56,
23,3,2,REQ_GET_END,1648205061902,56,
23,3,2,REQ_GET_START,1648205061902,57,
23,3,2,REQ_GET_END,1648205061903,57,
23,3,2,REQ_GET_START,1648205061903,58,
23,3,2,REQ_GET_END,1648205061905,58,
23,3,2,REQ_GET_START,1648205061905,59,
23,3,2,REQ_GET_END,1648205061906,59,
23,3,2,REQ_GET_START,1648205061906,60,
23,3,2,REQ_GET_END,1648205061907,60,
23,3,2,REQ_GET_START,1648205061908,61,
23,3,2,REQ_GET_END,1648205061909,61,
23,3,2,REQ_GET_START,1648205061909,62,
23,3,2,REQ_GET_END,1648205061910,62,
23,3,2,REQ_GET_START,1648205061910,63,
23,3,2,REQ_GET_END,1648205061913,63,
23,3,2,REQ_GET_START,1648205061913,64,
23,3,2,REQ_GET_END,1648205061914,64,
23,3,2,REQ_GET_START,1648205061914,65,
23,3,2,REQ_GET_END,1648205061919,65,
23,3,2,REQ_GET_START,1648205061919,66,
23,3,2,REQ_GET_END,1648205061921,66,
23,3,2,REQ_GET_START,1648205061921,67,
23,3,2,REQ_GET_END,1648205061922,67,
23,3,2,REQ_GET_START,1648205061922,68,
23,3,2,REQ_GET_END,1648205061927,68,
23,3,2,REQ_GET_START,1648205061927,69,
23,3,2,REQ_GET_END,1648205061932,69,
23,3,2,REQ_GET_START,1648205061932,70,
23,3,2,REQ_GET_END,1648205061939,70,
23,3,2,WS_OPEN_START,1648205061939,71,
23,3,2,WS_OPEN_END,1648205062208,71,
23,3,2,PLAYBACK_SLEEPBEFORE_START,1648205062208,72,
23,3,2,PLAYBACK_SLEEPBEFORE_END,1648205062249,72,
23,3,2,WS_SEND_START,1648205062249,72,
23,3,2,WS_SEND_END,1648205062249,72,
23,3,2,WS_RECV_INIT_START,1648205062249,73,
23,3,2,WS_RECV_INIT_END,1648205062249,73,
