# http://localhost:2811 --workers 10 --output-dir shinylogs/run1
# {"appUrl":"http://localhost:2811","debugLog":false,"loadedDurationMinutes":5.0,"logLevel":"WARN","outputDir":"shinylogs/run1","overwriteOutput":false,"recordingPath":"shinylogs/recording.log","workers":10}
session_id,worker_id,iteration,event,timestamp,input_line_number,comment
12,2,1,PLAYER_SESSION_CREATE,1648204973802,0,
12,2,1,REQ_HOME_START,1648204973802,4,
12,2,1,REQ_HOME_END,1648204974368,4,
12,2,1,REQ_GET_START,1648204974368,5,
12,2,1,REQ_GET_END,1648204974375,5,
12,2,1,REQ_GET_START,1648204974375,6,
12,2,1,REQ_GET_END,1648204974377,6,
12,2,1,REQ_GET_START,1648204974377,7,
12,2,1,REQ_GET_END,1648204974383,7,
12,2,1,REQ_GET_START,1648204974384,8,
12,2,1,REQ_GET_END,1648204974395,8,
12,2,1,REQ_GET_START,1648204974395,9,
12,2,1,REQ_GET_END,1648204974396,9,
12,2,1,REQ_GET_START,1648204974396,10,
12,2,1,REQ_GET_END,1648204974397,10,
12,2,1,REQ_GET_START,1648204974397,11,
12,2,1,REQ_GET_END,1648204974399,11,
12,2,1,REQ_GET_START,1648204974399,12,
12,2,1,REQ_GET_END,1648204974400,12,
12,2,1,REQ_GET_START,1648204974400,13,
12,2,1,REQ_GET_END,1648204974402,13,
12,2,1,REQ_GET_START,1648204974402,14,
12,2,1,REQ_GET_END,1648204974403,14,
12,2,1,REQ_GET_START,1648204974403,15,
12,2,1,REQ_GET_END,1648204974404,15,
12,2,1,REQ_GET_START,1648204974404,16,
12,2,1,REQ_GET_END,1648204974405,16,
12,2,1,REQ_GET_START,1648204974406,17,
12,2,1,REQ_GET_END,1648204974410,17,
12,2,1,REQ_GET_START,1648204974410,18,
12,2,1,REQ_GET_END,1648204974411,18,
12,2,1,REQ_GET_START,1648204974411,19,
12,2,1,REQ_GET_END,1648204974413,19,
12,2,1,REQ_GET_START,1648204974413,20,
12,2,1,REQ_GET_END,1648204974414,20,
12,2,1,REQ_GET_START,1648204974414,21,
12,2,1,REQ_GET_END,1648204974416,21,
12,2,1,REQ_GET_START,1648204974416,22,
12,2,1,REQ_GET_END,1648204974420,22,
12,2,1,REQ_GET_START,1648204974420,23,
12,2,1,REQ_GET_END,1648204974422,23,
12,2,1,REQ_GET_START,1648204974422,24,
12,2,1,REQ_GET_END,1648204974425,24,
12,2,1,REQ_GET_START,1648204974425,25,
12,2,1,REQ_GET_END,1648204974429,25,
12,2,1,REQ_GET_START,1648204974429,26,
12,2,1,REQ_GET_END,1648204974443,26,
12,2,1,REQ_GET_START,1648204974444,27,
12,2,1,REQ_GET_END,1648204974450,27,
12,2,1,REQ_GET_START,1648204974450,28,
12,2,1,REQ_GET_END,1648204974458,28,
12,2,1,REQ_GET_START,1648204974458,29,
12,2,1,REQ_GET_END,1648204974464,29,
12,2,1,REQ_GET_START,1648204974464,30,
12,2,1,REQ_GET_END,1648204974468,30,
12,2,1,REQ_GET_START,1648204974468,31,
12,2,1,REQ_GET_END,1648204974470,31,
12,2,1,REQ_GET_START,1648204974470,32,
12,2,1,REQ_GET_END,1648204974472,32,
12,2,1,REQ_GET_START,1648204974472,33,
12,2,1,REQ_GET_END,1648204974473,33,
12,2,1,REQ_GET_START,1648204974473,34,
12,2,1,REQ_GET_END,1648204974474,34,
12,2,1,REQ_GET_START,1648204974474,35,
12,2,1,REQ_GET_END,1648204974476,35,
12,2,1,REQ_GET_START,1648204974476,36,
12,2,1,REQ_GET_END,1648204974477,36,
12,2,1,REQ_GET_START,1648204974477,37,
12,2,1,REQ_GET_END,1648204974480,37,
12,2,1,REQ_GET_START,1648204974480,38,
12,2,1,REQ_GET_END,1648204974481,38,
12,2,1,REQ_GET_START,1648204974481,39,
12,2,1,REQ_GET_END,1648204974483,39,
12,2,1,REQ_GET_START,1648204974483,40,
12,2,1,REQ_GET_END,1648204974484,40,
12,2,1,REQ_GET_START,1648204974484,41,
12,2,1,REQ_GET_END,1648204974486,41,
12,2,1,REQ_GET_START,1648204974486,42,
12,2,1,REQ_GET_END,1648204974488,42,
12,2,1,REQ_GET_START,1648204974488,43,
12,2,1,REQ_GET_END,1648204974489,43,
12,2,1,REQ_GET_START,1648204974489,44,
12,2,1,REQ_GET_END,1648204974490,44,
12,2,1,REQ_GET_START,1648204974490,45,
12,2,1,REQ_GET_END,1648204974491,45,
12,2,1,REQ_GET_START,1648204974491,46,
12,2,1,REQ_GET_END,1648204974492,46,
12,2,1,REQ_GET_START,1648204974492,47,
12,2,1,REQ_GET_END,1648204974494,47,
12,2,1,REQ_GET_START,1648204974494,48,
12,2,1,REQ_GET_END,1648204974496,48,
12,2,1,REQ_GET_START,1648204974496,49,
12,2,1,REQ_GET_END,1648204974497,49,
12,2,1,REQ_GET_START,1648204974497,50,
12,2,1,REQ_GET_END,1648204974498,50,
12,2,1,REQ_GET_START,1648204974498,51,
12,2,1,REQ_GET_END,1648204974499,51,
12,2,1,REQ_GET_START,1648204974499,52,
12,2,1,REQ_GET_END,1648204974501,52,
12,2,1,REQ_GET_START,1648204974501,53,
12,2,1,REQ_GET_END,1648204974507,53,
12,2,1,REQ_GET_START,1648204974507,54,
12,2,1,REQ_GET_END,1648204974509,54,
12,2,1,REQ_GET_START,1648204974509,55,
12,2,1,REQ_GET_END,1648204974510,55,
12,2,1,REQ_GET_START,1648204974510,56,
12,2,1,REQ_GET_END,1648204974512,56,
12,2,1,REQ_GET_START,1648204974512,57,
12,2,1,REQ_GET_END,1648204974513,57,
12,2,1,REQ_GET_START,1648204974513,58,
12,2,1,REQ_GET_END,1648204974514,58,
12,2,1,REQ_GET_START,1648204974514,59,
12,2,1,REQ_GET_END,1648204974516,59,
12,2,1,REQ_GET_START,1648204974516,60,
12,2,1,REQ_GET_END,1648204974517,60,
12,2,1,REQ_GET_START,1648204974517,61,
12,2,1,REQ_GET_END,1648204974519,61,
12,2,1,REQ_GET_START,1648204974519,62,
12,2,1,REQ_GET_END,1648204974521,62,
12,2,1,REQ_GET_START,1648204974521,63,
12,2,1,REQ_GET_END,1648204974524,63,
12,2,1,REQ_GET_START,1648204974524,64,
12,2,1,REQ_GET_END,1648204974525,64,
12,2,1,REQ_GET_START,1648204974525,65,
12,2,1,REQ_GET_END,1648204974529,65,
12,2,1,REQ_GET_START,1648204974529,66,
12,2,1,REQ_GET_END,1648204974531,66,
12,2,1,REQ_GET_START,1648204974531,67,
12,2,1,REQ_GET_END,1648204974532,67,
12,2,1,REQ_GET_START,1648204974532,68,
12,2,1,REQ_GET_END,1648204974537,68,
12,2,1,REQ_GET_START,1648204974537,69,
12,2,1,REQ_GET_END,1648204974542,69,
12,2,1,REQ_GET_START,1648204974542,70,
12,2,1,REQ_GET_END,1648204974547,70,
12,2,1,WS_OPEN_START,1648204974547,71,
12,2,1,WS_OPEN_END,1648204975657,71,
12,2,1,PLAYBACK_SLEEPBEFORE_START,1648204975657,72,
12,2,1,PLAYBACK_SLEEPBEFORE_END,1648204975693,72,
12,2,1,WS_SEND_START,1648204975693,72,
12,2,1,WS_SEND_END,1648204975693,72,
12,2,1,WS_RECV_INIT_START,1648204975693,73,
12,2,1,WS_RECV_INIT_END,1648204975693,73,
12,2,1,WS_RECV_START,1648204975693,74,
12,2,1,WS_RECV_END,1648204975815,74,
12,2,1,PLAYBACK_SLEEPBEFORE_START,1648204975815,75,
12,2,1,PLAYBACK_SLEEPBEFORE_END,1648204980602,75,
12,2,1,WS_SEND_START,1648204980602,75,
12,2,1,WS_SEND_END,1648204980602,75,
12,2,1,PLAYBACK_SLEEPBEFORE_START,1648204980602,76,
12,2,1,PLAYBACK_SLEEPBEFORE_END,1648204982737,76,
12,2,1,WS_SEND_START,1648204982737,76,
12,2,1,WS_SEND_END,1648204982737,76,
12,2,1,PLAYBACK_SLEEPBEFORE_START,1648204982737,77,
12,2,1,PLAYBACK_SLEEPBEFORE_END,1648204995070,77,
12,2,1,WS_SEND_START,1648204995070,77,
12,2,1,WS_SEND_END,1648204995070,77,
12,2,1,WS_RECV_START,1648204995070,78,
12,2,1,WS_RECV_END,1648204995215,78,
12,2,1,PLAYBACK_SLEEPBEFORE_START,1648204995215,79,
12,2,1,PLAYBACK_SLEEPBEFORE_END,1648204996524,79,
12,2,1,WS_SEND_START,1648204996524,79,
12,2,1,WS_SEND_END,1648204996524,79,
12,2,1,WS_RECV_START,1648204996524,80,
12,2,1,WS_RECV_END,1648204996853,80,
12,2,1,PLAYBACK_SLEEPBEFORE_START,1648204996853,81,
12,2,1,PLAYBACK_SLEEPBEFORE_END,1648204996870,81,
12,2,1,REQ_GET_START,1648204996870,81,
12,2,1,REQ_GET_END,1648204996872,81,
12,2,1,PLAYBACK_SLEEPBEFORE_START,1648204996872,82,
12,2,1,PLAYBACK_SLEEPBEFORE_END,1648204996885,82,
12,2,1,REQ_GET_START,1648204996885,82,
12,2,1,REQ_GET_END,1648204996886,82,
12,2,1,PLAYBACK_SLEEPBEFORE_START,1648204996886,83,
