# http://localhost:2811 --workers 10 --output-dir shinylogs/run1
# {"appUrl":"http://localhost:2811","debugLog":false,"loadedDurationMinutes":5.0,"logLevel":"WARN","outputDir":"shinylogs/run1","overwriteOutput":false,"recordingPath":"shinylogs/recording.log","workers":10}
session_id,worker_id,iteration,event,timestamp,input_line_number,comment
6,6,0,PLAYER_SESSION_CREATE,1648204929626,0,
6,6,0,REQ_HOME_START,1648204929626,4,
6,6,0,REQ_HOME_END,1648204930166,4,
6,6,0,REQ_GET_START,1648204930166,5,
6,6,0,REQ_GET_END,1648204930172,5,
6,6,0,REQ_GET_START,1648204930172,6,
6,6,0,REQ_GET_END,1648204930174,6,
6,6,0,REQ_GET_START,1648204930174,7,
6,6,0,REQ_GET_END,1648204930185,7,
6,6,0,REQ_GET_START,1648204930185,8,
6,6,0,REQ_GET_END,1648204930198,8,
6,6,0,REQ_GET_START,1648204930198,9,
6,6,0,REQ_GET_END,1648204930199,9,
6,6,0,REQ_GET_START,1648204930199,10,
6,6,0,REQ_GET_END,1648204930200,10,
6,6,0,REQ_GET_START,1648204930200,11,
6,6,0,REQ_GET_END,1648204930202,11,
6,6,0,REQ_GET_START,1648204930202,12,
6,6,0,REQ_GET_END,1648204930203,12,
6,6,0,REQ_GET_START,1648204930203,13,
6,6,0,REQ_GET_END,1648204930204,13,
6,6,0,REQ_GET_START,1648204930204,14,
6,6,0,REQ_GET_END,1648204930205,14,
6,6,0,REQ_GET_START,1648204930205,15,
6,6,0,REQ_GET_END,1648204930207,15,
6,6,0,REQ_GET_START,1648204930207,16,
6,6,0,REQ_GET_END,1648204930208,16,
6,6,0,REQ_GET_START,1648204930208,17,
6,6,0,REQ_GET_END,1648204930212,17,
6,6,0,REQ_GET_START,1648204930212,18,
6,6,0,REQ_GET_END,1648204930213,18,
6,6,0,REQ_GET_START,1648204930213,19,
6,6,0,REQ_GET_END,1648204930214,19,
6,6,0,REQ_GET_START,1648204930214,20,
6,6,0,REQ_GET_END,1648204930216,20,
6,6,0,REQ_GET_START,1648204930216,21,
6,6,0,REQ_GET_END,1648204930218,21,
6,6,0,REQ_GET_START,1648204930218,22,
6,6,0,REQ_GET_END,1648204930221,22,
6,6,0,REQ_GET_START,1648204930221,23,
6,6,0,REQ_GET_END,1648204930223,23,
6,6,0,REQ_GET_START,1648204930223,24,
6,6,0,REQ_GET_END,1648204930225,24,
6,6,0,REQ_GET_START,1648204930225,25,
6,6,0,REQ_GET_END,1648204930230,25,
6,6,0,REQ_GET_START,1648204930230,26,
6,6,0,REQ_GET_END,1648204930243,26,
6,6,0,REQ_GET_START,1648204930243,27,
6,6,0,REQ_GET_END,1648204930247,27,
6,6,0,REQ_GET_START,1648204930247,28,
